brightness,contrast,saturation,sharpness,dominant_color_1,dominant_color_2,dominant_color_3,image_name,raw_rating,rating
169.27,57.88,72.48,4664.77,"[138, 142, 141]","[140, 78, 22]","[195, 193, 190]",303.jpg,744.66,2.19
171.21,62.75,42.55,6347.12,"[172, 158, 142]","[223, 220, 218]","[64, 64, 70]",304.jpg,993.5445,2.61
165.72,45.08,26.83,2695.36,"[196, 195, 197]","[100, 81, 69]","[154, 152, 151]",305.jpg,439.9485,1.67
155.26,47.91,26.22,5379.31,"[154, 148, 138]","[80, 76, 69]","[197, 196, 192]",306.jpg,841.3050000000001,2.35
186.7,37.91,27.74,4269.2,"[169, 163, 156]","[207, 205, 204]","[101, 93, 90]",307.jpg,678.2325,2.08
144.22,63.46,77.13,5569.85,"[145, 119, 102]","[74, 49, 51]","[205, 191, 176]",308.jpg,878.1990000000001,2.42
170.87,48.73,33.19,3692.5,"[146, 133, 123]","[205, 197, 191]","[79, 68, 60]",309.jpg,591.7935,1.93
168.79,60.56,45.99,3613.35,"[84, 71, 60]","[218, 218, 215]","[173, 159, 143]",31.jpg,583.3035,1.92
168.24,46.96,60.85,4907.9,"[225, 220, 217]","[169, 150, 140]","[117, 87, 76]",311.jpg,777.5925,2.25
166.65,52.85,57.19,5589.84,"[167, 147, 133]","[110, 82, 70]","[215, 202, 193]",312.jpg,879.9795,2.42
179.6,44.73,36.06,9243.32,"[204, 196, 187]","[72, 72, 78]","[167, 154, 142]",313.jpg,1425.5565,3.35
152.18,53.5,76.3,3326.06,"[139, 119, 98]","[93, 56, 37]","[191, 178, 166]",314.jpg,541.206,1.84
153.59,52.1,73.14,5112.71,"[88, 60, 40]","[153, 136, 117]","[204, 193, 174]",315.jpg,808.731,2.3
158.96,52.73,76.44,3190.6,"[107, 81, 59]","[211, 196, 179]","[168, 147, 127]",316.jpg,521.8095,1.81
190.42,36.69,30.71,2521.93,"[136, 125, 103]","[232, 234, 233]","[191, 186, 180]",317.jpg,416.9625,1.63
168.17,45.97,82.5,4893.33,"[166, 163, 146]","[99, 92, 76]","[196, 161, 53]",318.jpg,778.4955,2.25
185.51,56.95,69.62,3655.05,"[224, 205, 190]","[99, 73, 55]","[191, 159, 132]",319.jpg,595.0695000000001,1.94
182.35,61.11,60.57,5350.17,"[187, 167, 147]","[114, 80, 57]","[222, 214, 206]",32.jpg,848.13,2.37
157.4,46.32,51.75,4458.73,"[197, 187, 178]","[101, 85, 76]","[157, 139, 123]",320.jpg,707.13,2.13
154.97,60.81,32.18,7210.63,"[139, 141, 127]","[210, 208, 199]","[59, 58, 49]",321.jpg,1118.7884999999999,2.83
122.77,73.55,29.56,4866.03,"[208, 208, 208]","[36, 32, 30]","[102, 98, 94]",322.jpg,763.7864999999999,2.22
143.38,74.87,22.99,5241.76,"[123, 120, 117]","[211, 210, 209]","[46, 42, 39]",323.jpg,822.45,2.32
60.82,52.69,100.1,4013.03,"[34, 25, 19]","[103, 89, 79]","[201, 198, 193]",324.jpg,633.9960000000001,2.0
159.08,54.01,49.68,3390.47,"[101, 88, 76]","[219, 209, 194]","[164, 149, 130]",325.jpg,547.9859999999999,1.86
171.58,55.11,31.24,3527.83,"[165, 154, 147]","[62, 55, 50]","[220, 223, 226]",327.jpg,567.8639999999999,1.89
159.8,54.77,44.5,3363.52,"[172, 165, 160]","[96, 82, 68]","[218, 223, 222]",328.jpg,543.3885,1.85
166.16,43.63,39.21,2821.08,"[199, 194, 186]","[91, 87, 76]","[155, 148, 129]",329.jpg,460.512,1.71
117.26,65.91,58.55,15094.7,"[30, 38, 33]","[178, 187, 185]","[104, 110, 101]",33.jpg,2300.4629999999997,4.84
151.62,57.06,39.36,4194.24,"[228, 234, 236]","[171, 167, 164]","[91, 79, 67]",330.jpg,666.342,2.06
173.81,52.28,50.02,3708.83,"[203, 192, 179]","[77, 63, 47]","[148, 132, 113]",331.jpg,597.741,1.94
187.13,52.15,67.69,5025.84,"[221, 208, 192]","[178, 153, 122]","[96, 72, 45]",332.jpg,799.9214999999999,2.28
118.51,68.87,87.42,8635.48,"[135, 110, 93]","[208, 189, 174]","[38, 38, 39]",333.jpg,1336.542,3.2
132.02,52.03,40.39,4094.97,"[135, 124, 112]","[68, 62, 56]","[196, 187, 175]",334.jpg,647.9115,2.03
168.84,48.34,36.07,3501.85,"[90, 74, 68]","[155, 148, 146]","[198, 194, 190]",335.jpg,563.2649999999999,1.88
169.84,59.3,66.41,6530.71,"[188, 180, 167]","[91, 83, 67]","[229, 209, 56]",336.jpg,1023.939,2.67
180.93,66.1,84.07,5635.26,"[179, 159, 123]","[95, 71, 74]","[229, 214, 194]",337.jpg,894.954,2.45
162.58,60.7,65.69,4746.56,"[165, 146, 126]","[86, 68, 51]","[230, 218, 201]",338.jpg,755.3295,2.21
155.32,63.34,62.56,7281.08,"[155, 136, 114]","[65, 53, 43]","[215, 200, 181]",339.jpg,1134.345,2.85
152.99,60.56,71.64,2725.96,"[154, 123, 95]","[211, 204, 203]","[77, 55, 49]",34.jpg,451.6725,1.69
160.21,54.82,38.65,6158.49,"[143, 145, 134]","[206, 209, 203]","[83, 75, 59]",340.jpg,961.8254999999999,2.56
151.15,57.24,66.43,7055.67,"[84, 67, 53]","[167, 148, 128]","[216, 203, 184]",341.jpg,1099.5735,2.79
131.76,64.78,58.79,7879.02,"[143, 131, 115]","[64, 61, 52]","[212, 201, 188]",342.jpg,1220.1525000000001,3.0
145.13,51.16,45.9,4737.08,"[129, 119, 113]","[204, 191, 177]","[84, 65, 56]",343.jpg,746.8905,2.19
145.99,62.04,43.43,6704.2,"[48, 42, 40]","[191, 190, 187]","[122, 121, 117]",345.jpg,1043.349,2.7
136.71,67.17,46.88,12090.17,"[199, 196, 193]","[37, 35, 43]","[147, 140, 134]",346.jpg,1851.1395,4.07
169.21,50.35,65.28,2932.25,"[217, 202, 185]","[120, 92, 65]","[174, 158, 144]",347.jpg,482.5635,1.74
174.32,41.3,66.41,3429.15,"[122, 101, 79]","[215, 202, 182]","[175, 154, 130]",348.jpg,556.6769999999999,1.87
139.29,49.17,65.36,3341.19,"[203, 191, 174]","[88, 71, 50]","[146, 133, 118]",349.jpg,539.2515,1.84
159.3,57.9,54.59,1918.93,"[181, 176, 171]","[175, 74, 42]","[79, 72, 66]",35.jpg,328.608,1.48
102.37,55.53,23.4,3948.51,"[122, 117, 113]","[53, 49, 48]","[176, 173, 171]",350.jpg,619.4715000000001,1.98
176.56,53.61,72.71,3331.78,"[193, 190, 179]","[174, 154, 73]","[102, 81, 41]",351.jpg,545.199,1.85
151.06,56.97,63.78,4763.2,"[141, 123, 96]","[45, 41, 25]","[194, 183, 167]",352.jpg,755.2514999999999,2.21
142.93,55.6,40.37,3102.51,"[136, 137, 139]","[44, 54, 66]","[182, 184, 188]",353.jpg,501.2115,1.78
186.5,46.95,35.78,4019.67,"[184, 167, 158]","[218, 210, 205]","[104, 85, 75]",354.jpg,643.335,2.02
182.81,71.61,60.09,1997.42,"[178, 181, 177]","[40, 92, 55]","[215, 220, 226]",355.jpg,346.7895,1.51
182.26,57.84,36.72,2303.66,"[165, 163, 171]","[41, 52, 78]","[212, 210, 218]",356.jpg,387.072,1.58
185.36,46.46,56.65,6724.63,"[97, 83, 67]","[218, 203, 186]","[180, 159, 134]",357.jpg,1051.965,2.71
138.5,48.85,28.67,3013.73,"[69, 67, 66]","[190, 188, 186]","[124, 124, 125]",358.jpg,484.46250000000003,1.75
148.09,53.61,25.4,6815.44,"[141, 137, 127]","[202, 200, 196]","[77, 74, 66]",359.jpg,1056.3809999999999,2.72
117.56,66.78,59.47,16727.59,"[103, 109, 100]","[178, 187, 186]","[29, 37, 32]",36.jpg,2545.71,5.26
128.7,59.99,30.12,6935.24,"[75, 77, 65]","[209, 207, 204]","[143, 141, 131]",360.jpg,1073.1074999999998,2.75
175.54,47.34,26.85,3524.72,"[203, 205, 202]","[82, 87, 78]","[149, 159, 149]",361.jpg,566.1675,1.89
146.21,51.71,54.32,4384.26,"[90, 79, 61]","[208, 203, 194]","[142, 130, 112]",362.jpg,695.475,2.11
138.56,66.9,71.58,2120.05,"[63, 50, 37]","[201, 187, 168]","[156, 141, 121]",363.jpg,359.5635,1.53
166.09,37.65,46.9,3118.24,"[184, 175, 172]","[154, 138, 126]","[83, 54, 34]",364.jpg,505.33199999999994,1.78
168.57,54.89,40.13,4213.44,"[153, 148, 144]","[200, 203, 212]","[102, 87, 68]",365.jpg,671.5545,2.07
133.31,43.33,33.71,2263.26,"[125, 116, 114]","[179, 174, 174]","[58, 49, 45]",366.jpg,371.04150000000004,1.55
173.19,49.76,20.23,4414.15,"[154, 155, 150]","[211, 212, 210]","[78, 78, 72]",367.jpg,698.5994999999999,2.11
200.53,57.55,57.15,5424.62,"[204, 189, 168]","[117, 57, 47]","[239, 237, 230]",368.jpg,860.9775,2.39
162.17,56.39,65.36,8188.71,"[165, 145, 126]","[209, 195, 177]","[74, 55, 41]",369.jpg,1270.8944999999999,3.09
154.07,66.3,24.74,4404.34,"[207, 206, 204]","[62, 54, 52]","[144, 142, 141]",37.jpg,697.4174999999999,2.11
166.12,58.39,91.01,7146.11,"[173, 146, 75]","[88, 72, 52]","[195, 192, 185]",370.jpg,1119.2444999999998,2.83
142.39,63.99,37.63,5899.4,"[36, 34, 31]","[174, 191, 193]","[113, 117, 112]",371.jpg,921.5115,2.49
160.46,65.51,48.27,5562.58,"[152, 149, 139]","[81, 67, 49]","[218, 220, 219]",372.jpg,875.5229999999999,2.41
161.07,61.24,41.43,7605.9,"[160, 154, 135]","[209, 211, 207]","[79, 77, 63]",373.jpg,1180.446,2.93
187.81,58.94,72.45,7032.65,"[182, 151, 106]","[105, 78, 49]","[221, 212, 201]",374.jpg,1102.7774999999997,2.8
196.47,58.67,62.59,8721.6,"[190, 177, 124]","[227, 223, 211]","[85, 94, 48]",375.jpg,1355.8995,3.23
178.28,63.96,54.25,10461.3,"[168, 154, 126]","[96, 81, 61]","[230, 226, 217]",376.jpg,1613.6685,3.67
156.23,68.32,32.33,8566.15,"[148, 141, 129]","[221, 220, 220]","[74, 69, 61]",377.jpg,1323.4544999999998,3.18
171.86,61.83,52.46,6857.68,"[171, 162, 140]","[83, 88, 63]","[224, 216, 210]",378.jpg,1071.5745,2.75
183.23,57.23,59.59,9147.22,"[190, 171, 149]","[107, 108, 75]","[234, 231, 220]",379.jpg,1417.0904999999998,3.33
186.88,60.99,59.27,8356.45,"[172, 145, 117]","[93, 64, 43]","[223, 215, 206]",38.jpg,1299.5384999999999,3.13
178.31,63.89,62.39,6684.54,"[231, 228, 221]","[99, 97, 75]","[175, 166, 140]",380.jpg,1048.3695,2.71
176.87,46.59,36.58,6622.82,"[171, 155, 148]","[212, 205, 203]","[97, 90, 75]",381.jpg,1032.4289999999999,2.68
138.16,60.91,49.32,10091.55,"[61, 58, 48]","[197, 196, 189]","[123, 126, 116]",382.jpg,1550.9909999999998,3.56
156.38,56.03,44.84,14078.43,"[158, 151, 135]","[84, 83, 63]","[212, 210, 201]",383.jpg,2150.352,4.58
153.31,59.93,49.84,6146.97,"[154, 142, 127]","[77, 58, 47]","[202, 198, 189]",384.jpg,961.5074999999999,2.56
171.49,56.31,48.53,6718.43,"[171, 154, 125]","[86, 75, 57]","[211, 204, 195]",385.jpg,1049.214,2.71
154.67,63.09,51.93,7772.61,"[209, 203, 196]","[67, 56, 43]","[144, 130, 112]",386.jpg,1206.345,2.98
132.03,52.34,32.83,6412.47,"[135, 127, 117]","[56, 52, 45]","[184, 181, 178]",387.jpg,994.4505,2.62
152.06,57.66,56.64,5617.43,"[155, 143, 125]","[198, 197, 191]","[58, 55, 43]",388.jpg,882.5685,2.42
151.73,62.33,62.67,9117.94,"[149, 133, 116]","[209, 204, 196]","[83, 61, 43]",389.jpg,1409.2005,3.32
149.66,67.3,67.67,4806.61,"[201, 185, 177]","[48, 30, 22]","[158, 140, 124]",38d9b76c-d4a6-478c-b2f1-3689175f0b5e.jpg,763.6859999999999,2.22
160.76,56.44,39.72,8001.82,"[63, 62, 62]","[140, 139, 141]","[210, 206, 205]",39.jpg,1238.811,3.03
159.11,48.85,28.76,4516.59,"[209, 208, 205]","[97, 84, 72]","[155, 149, 141]",390.jpg,712.9965000000001,2.14
157.09,61.62,53.02,5004.92,"[154, 139, 122]","[214, 205, 199]","[67, 59, 52]",391.jpg,791.4975,2.27
176.22,52.85,29.42,4879.71,"[82, 73, 61]","[213, 211, 207]","[170, 157, 145]",392.jpg,770.73,2.23
164.0,47.79,23.1,4289.62,"[148, 149, 145]","[201, 202, 200]","[85, 80, 74]",393.jpg,678.6765,2.08
159.25,54.12,39.38,3642.76,"[203, 201, 195]","[80, 74, 64]","[166, 152, 128]",394.jpg,584.3265,1.92
146.82,64.4,40.49,8681.5,"[140, 134, 127]","[69, 60, 47]","[216, 213, 207]",395.jpg,1339.9814999999999,3.2
164.6,58.65,27.66,6409.19,"[220, 218, 216]","[80, 74, 66]","[158, 149, 140]",396.jpg,999.0149999999999,2.62
133.01,66.56,49.53,6694.66,"[143, 132, 122]","[215, 211, 207]","[64, 55, 45]",397.jpg,1041.5639999999999,2.7
142.12,70.38,51.63,7230.37,"[152, 133, 112]","[59, 50, 42]","[213, 205, 197]",398.jpg,1124.175,2.84
153.81,57.56,40.72,3823.79,"[148, 137, 125]","[68, 70, 74]","[208, 205, 200]",399.jpg,611.382,1.96
152.76,41.79,57.74,4340.87,"[108, 100, 71]","[197, 194, 176]","[146, 141, 113]",39cab712-c9d7-44f3-ad68-480a84b25590.jpg,688.9739999999999,2.1
140.81,62.66,38.49,9025.0,"[117, 113, 112]","[199, 201, 199]","[47, 38, 43]",40.jpg,1390.044,3.29
161.83,52.9,37.05,5976.36,"[193, 189, 183]","[135, 123, 106]","[64, 55, 41]",400.jpg,934.221,2.51
155.71,66.55,47.11,8368.76,"[71, 65, 47]","[214, 212, 206]","[153, 142, 128]",401.jpg,1295.7195000000002,3.13
162.06,58.66,47.83,3701.73,"[204, 202, 197]","[76, 62, 45]","[154, 139, 115]",402.jpg,595.542,1.94
166.91,53.5,40.58,5446.87,"[154, 154, 150]","[99, 86, 69]","[210, 209, 204]",403.jpg,856.179,2.38
140.42,58.88,62.62,6742.4,"[58, 44, 32]","[186, 178, 169]","[133, 112, 91]",404.jpg,1050.648,2.71
172.55,56.27,41.76,5404.13,"[217, 209, 199]","[82, 76, 69]","[170, 157, 142]",405.jpg,851.2065,2.37
147.82,56.43,40.29,4526.95,"[201, 197, 192]","[80, 70, 58]","[140, 129, 117]",406.jpg,715.7235,2.14
152.42,67.87,55.92,7630.87,"[229, 235, 233]","[155, 146, 133]","[78, 68, 57]",407.jpg,1186.062,2.94
171.47,60.14,56.75,4019.51,"[220, 206, 192]","[80, 69, 56]","[174, 152, 128]",408.jpg,646.1805,2.02
172.8,52.36,37.94,4620.06,"[220, 218, 215]","[105, 92, 79]","[158, 155, 151]",409.jpg,732.474,2.17
165.27,62.87,82.22,4631.72,"[246, 222, 188]","[88, 67, 58]","[190, 152, 127]",41.jpg,741.312,2.18
158.89,57.18,48.4,6622.96,"[199, 194, 183]","[71, 57, 45]","[144, 128, 109]",410.jpg,1033.1145,2.68
168.99,66.23,70.54,6614.09,"[233, 222, 210]","[85, 63, 44]","[167, 142, 121]",411.jpg,1037.9775,2.69
153.21,61.82,38.67,11561.24,"[205, 201, 195]","[60, 52, 43]","[137, 127, 119]",412.jpg,1772.241,3.94
137.29,56.25,49.45,3809.51,"[73, 69, 64]","[157, 147, 137]","[222, 220, 215]",413.jpg,607.875,1.96
151.53,70.56,56.48,7629.44,"[209, 205, 199]","[139, 124, 108]","[54, 41, 29]",414.jpg,1186.2015,2.94
167.87,66.06,66.7,5255.16,"[144, 136, 120]","[213, 205, 195]","[64, 59, 60]",415.jpg,833.3685,2.34
140.29,66.99,88.87,3598.1,"[66, 44, 25]","[138, 114, 91]","[202, 203, 196]",416.jpg,584.1374999999999,1.92
140.98,69.59,78.94,8573.17,"[211, 206, 203]","[34, 34, 44]","[151, 128, 108]",417.jpg,1329.402,3.19
166.62,49.48,35.2,3888.07,"[75, 69, 58]","[203, 197, 186]","[161, 153, 137]",418.jpg,620.9055000000001,1.98
146.53,59.91,63.79,4594.24,"[71, 54, 42]","[135, 120, 98]","[210, 200, 185]",419.jpg,729.6705,2.16
198.81,55.79,56.42,4053.31,"[217, 213, 202]","[99, 75, 58]","[183, 160, 111]",42.jpg,654.6495,2.04
163.2,51.44,61.78,6789.76,"[202, 192, 187]","[159, 137, 108]","[105, 83, 64]",420.jpg,1059.927,2.73
168.23,55.75,35.52,5545.98,"[153, 148, 131]","[212, 211, 202]","[71, 69, 53]",423.jpg,870.8219999999999,2.4
182.62,64.58,65.93,5927.05,"[230, 219, 210]","[96, 60, 44]","[172, 143, 123]",424.jpg,936.027,2.52
148.44,65.25,33.65,7252.2,"[68, 61, 54]","[219, 214, 209]","[135, 133, 128]",425.jpg,1124.931,2.84
141.58,62.37,47.25,5010.75,"[150, 132, 113]","[70, 63, 56]","[204, 202, 201]",426.jpg,789.2924999999999,2.27
193.54,50.12,67.65,4636.51,"[228, 217, 205]","[107, 85, 55]","[176, 175, 120]",427.jpg,742.173,2.19
136.71,44.5,39.55,4357.29,"[145, 131, 124]","[71, 61, 56]","[177, 167, 162]",428.jpg,686.7075,2.09
165.88,62.29,42.0,5377.97,"[75, 72, 76]","[222, 211, 204]","[151, 141, 133]",429.jpg,847.221,2.36
161.41,61.22,31.48,8319.75,"[149, 143, 136]","[73, 57, 51]","[216, 215, 215]",43.jpg,1286.079,3.11
182.0,47.06,52.81,2530.12,"[141, 138, 110]","[218, 145, 19]","[202, 203, 187]",430.jpg,421.7985,1.64
169.33,55.68,48.16,5441.26,"[214, 204, 194]","[101, 82, 70]","[169, 153, 139]",431.jpg,857.1645,2.38
156.32,58.55,40.23,5642.13,"[84, 70, 67]","[219, 206, 195]","[162, 150, 140]",432.jpg,884.5844999999999,2.43
162.16,44.01,40.13,3777.45,"[142, 148, 147]","[192, 199, 202]","[82, 77, 71]",433.jpg,603.5625,1.95
176.77,55.04,47.17,6264.2,"[150, 131, 112]","[211, 200, 189]","[69, 57, 42]",434.jpg,981.4769999999999,2.59
143.79,68.82,75.82,4832.06,"[220, 207, 192]","[78, 60, 46]","[157, 133, 108]",435.jpg,768.0735000000001,2.23
156.09,57.46,74.75,5676.92,"[66, 57, 46]","[179, 176, 176]","[164, 148, 79]",436.jpg,894.783,2.45
151.78,53.72,45.25,4342.73,"[205, 199, 198]","[98, 78, 68]","[150, 138, 130]",438.jpg,689.0219999999998,2.1
166.34,71.01,67.64,11647.76,"[218, 209, 196]","[64, 45, 34]","[159, 141, 118]",44.jpg,1792.9125,3.97
138.55,73.29,62.69,4749.33,"[205, 201, 197]","[55, 37, 27]","[127, 109, 96]",440.jpg,753.579,2.21
167.39,49.42,22.83,2882.73,"[170, 164, 158]","[104, 94, 87]","[225, 222, 216]",441.jpg,468.3555,1.72
163.91,60.44,61.39,5445.19,"[79, 65, 48]","[213, 206, 192]","[165, 151, 127]",443.jpg,859.6394999999999,2.39
167.33,52.09,53.71,3589.51,"[196, 184, 172]","[69, 51, 38]","[147, 125, 104]",444.jpg,579.3960000000001,1.91
160.24,58.73,76.66,5905.6,"[173, 149, 115]","[223, 210, 189]","[83, 69, 53]",445.jpg,930.1845000000001,2.51
143.58,67.12,0.0,91.51,"[193, 193, 193]","[17, 17, 17]","[143, 143, 143]",446.jpg,45.331500000000005,1.0
187.69,45.44,41.61,3333.04,"[59, 54, 51]","[210, 207, 207]","[178, 148, 131]",448.jpg,541.1669999999999,1.84
143.58,67.12,0.0,91.51,"[193, 193, 193]","[17, 17, 17]","[143, 143, 143]",449.jpg,45.331500000000005,1.0
153.83,70.04,73.64,10280.16,"[173, 144, 118]","[84, 59, 52]","[215, 210, 204]",45.jpg,1586.6505,3.62
165.76,53.2,45.41,5671.53,"[158, 145, 133]","[217, 218, 221]","[104, 89, 73]",450.jpg,890.3849999999999,2.44
166.0,65.95,82.49,4210.51,"[161, 135, 103]","[212, 204, 204]","[68, 45, 25]",451.jpg,678.7425000000001,2.08
169.32,66.18,42.66,6074.99,"[64, 66, 67]","[218, 216, 213]","[181, 173, 159]",452.jpg,952.9725,2.54
154.89,56.5,108.53,4320.07,"[192, 163, 138]","[65, 38, 15]","[142, 112, 78]",453.jpg,695.9984999999999,2.11
188.55,60.51,43.61,3282.48,"[160, 151, 124]","[226, 223, 213]","[72, 62, 48]",454.jpg,536.2724999999999,1.84
170.46,74.47,34.7,6331.85,"[165, 150, 138]","[39, 37, 35]","[217, 212, 211]",456.jpg,991.722,2.61
161.9,67.47,65.32,4665.18,"[170, 146, 135]","[72, 48, 40]","[213, 198, 190]",457.jpg,743.9805,2.19
178.05,73.97,57.31,12115.76,"[194, 170, 146]","[76, 54, 43]","[222, 218, 218]",458.jpg,1863.7635,4.09
163.74,78.99,56.09,6904.27,"[157, 139, 122]","[225, 215, 205]","[28, 22, 17]",459.jpg,1080.4635,2.76
169.3,54.96,52.98,3385.06,"[158, 167, 162]","[220, 212, 198]","[98, 85, 75]",46.jpg,549.3449999999999,1.86
184.91,66.19,59.27,4985.66,"[158, 127, 100]","[222, 214, 204]","[87, 60, 38]",460.jpg,794.4044999999999,2.27
170.46,74.47,34.7,6331.85,"[165, 150, 138]","[39, 37, 35]","[217, 212, 211]",461.jpg,991.722,2.61
168.06,57.29,57.3,3774.41,"[155, 132, 107]","[211, 199, 187]","[64, 52, 45]",462.jpg,608.559,1.96
130.28,63.86,33.74,3204.87,"[191, 186, 180]","[124, 121, 109]","[50, 45, 41]",463.jpg,514.9124999999999,1.8
173.53,61.16,44.4,4789.11,"[71, 82, 86]","[170, 153, 143]","[221, 211, 205]",464.jpg,760.23,2.22
174.6,64.18,57.47,4516.21,"[148, 124, 93]","[213, 204, 191]","[61, 46, 32]",465.jpg,721.869,2.15
175.91,52.45,37.52,4258.45,"[226, 220, 212]","[96, 84, 68]","[178, 166, 154]",466.jpg,678.6494999999999,2.08
185.74,57.12,48.82,7293.67,"[219, 211, 202]","[162, 143, 121]","[73, 51, 33]",467.jpg,1137.8025,2.86
168.95,65.93,38.62,5169.32,"[138, 130, 118]","[209, 204, 202]","[56, 54, 54]",468.jpg,816.4229999999999,2.31
174.12,56.17,43.92,4437.41,"[175, 159, 141]","[217, 211, 202]","[84, 67, 57]",469.jpg,706.7429999999999,2.13
206.1,57.51,51.42,4310.68,"[111, 78, 70]","[228, 222, 219]","[195, 162, 120]",47.jpg,693.8565,2.1
170.12,65.13,111.47,4439.55,"[162, 122, 87]","[222, 184, 147]","[61, 39, 22]",470.jpg,717.9405,2.14
153.29,67.75,140.65,6260.17,"[219, 182, 144]","[66, 39, 15]","[150, 106, 61]",471.jpg,993.279,2.61
168.63,60.67,25.24,3348.54,"[212, 211, 208]","[72, 70, 67]","[153, 149, 141]",472.jpg,540.462,1.84
167.4,62.16,57.32,3690.88,"[157, 146, 139]","[207, 200, 186]","[76, 58, 49]",473.jpg,596.664,1.94
179.22,54.11,45.78,4093.9,"[48, 56, 67]","[194, 193, 191]","[162, 133, 79]",474.jpg,655.9515,2.04
155.64,55.42,50.74,7601.64,"[61, 78, 75]","[204, 212, 217]","[147, 148, 145]",475.jpg,1179.516,2.93
187.32,65.56,90.98,6808.61,"[53, 182, 190]","[195, 205, 208]","[91, 73, 63]",476.jpg,1072.8705,2.75
186.77,52.91,61.08,6928.99,"[209, 199, 181]","[86, 57, 27]","[166, 149, 119]",477.jpg,1084.4624999999999,2.77
234.47,48.52,64.31,2344.38,"[233, 163, 138]","[244, 225, 216]","[149, 87, 61]",478.jpg,403.75199999999995,1.61
152.62,50.41,27.16,2862.83,"[178, 175, 171]","[47, 38, 36]","[137, 132, 125]",479.jpg,463.953,1.71
206.1,57.51,51.42,4310.68,"[111, 78, 70]","[228, 222, 219]","[195, 162, 120]",48.jpg,693.8565,2.1
201.58,47.87,22.25,3555.48,"[153, 152, 148]","[227, 223, 218]","[84, 75, 69]",480.jpg,574.077,1.9
199.78,67.94,44.35,11924.48,"[150, 144, 133]","[57, 43, 36]","[232, 223, 215]",481.jpg,1835.4824999999998,4.05
193.67,65.96,49.69,4351.74,"[181, 156, 131]","[224, 211, 206]","[58, 44, 34]",482.jpg,699.159,2.11
180.37,57.46,20.47,4275.21,"[221, 220, 220]","[79, 67, 60]","[176, 171, 168]",482e231f-3b7b-4c10-b456-51a4d9ef9e21.jpg,680.0264999999999,2.08
210.85,78.92,96.02,3938.99,"[209, 155, 89]","[116, 59, 15]","[245, 231, 208]",483.jpg,648.717,2.03
200.42,64.79,104.27,4300.75,"[243, 228, 211]","[127, 86, 45]","[213, 176, 124]",484.jpg,700.5345,2.12
141.43,70.15,81.58,3683.71,"[162, 125, 96]","[67, 53, 46]","[222, 205, 190]",485.jpg,596.5305000000001,1.94
171.81,54.3,76.09,2471.53,"[214, 209, 199]","[100, 78, 56]","[178, 154, 122]",486.jpg,416.0595,1.63
148.15,69.42,89.09,5260.48,"[196, 195, 193]","[67, 44, 30]","[162, 141, 121]",487.jpg,835.0709999999999,2.34
151.01,66.25,72.44,4555.65,"[202, 197, 192]","[150, 131, 115]","[56, 37, 27]",488.jpg,726.8025,2.16
196.68,61.33,63.84,3522.98,"[88, 59, 37]","[227, 216, 200]","[185, 156, 124]",489.jpg,576.7245,1.9
121.75,56.83,86.19,4970.36,"[33, 26, 22]","[179, 160, 137]","[98, 88, 78]",48ed69ed-94a0-4f3b-90fd-a9fab0e40928.jpg,785.2695,2.26
197.1,60.74,43.9,5172.41,"[217, 216, 212]","[28, 66, 105]","[165, 150, 132]",49.jpg,821.1225,2.32
188.73,53.9,103.41,1480.24,"[188, 152, 105]","[212, 186, 152]","[105, 67, 25]",490.jpg,273.942,1.39
183.04,52.12,46.56,4746.33,"[219, 214, 210]","[117, 91, 68]","[179, 164, 151]",491.jpg,754.2075,2.21
166.38,55.07,89.3,5468.37,"[206, 186, 176]","[106, 52, 47]","[166, 119, 107]",492.jpg,866.8679999999999,2.4
121.1,52.97,85.51,2365.28,"[145, 126, 107]","[65, 45, 36]","[211, 191, 156]",493.jpg,393.72900000000004,1.59
141.39,58.46,139.89,4543.47,"[162, 121, 84]","[83, 48, 23]","[206, 174, 140]",494.jpg,732.4815,2.17
164.93,71.4,99.4,4671.96,"[47, 64, 65]","[209, 208, 197]","[183, 149, 106]",495.jpg,751.1535,2.2
143.88,69.73,110.39,4037.46,"[178, 151, 113]","[71, 45, 26]","[221, 220, 210]",496.jpg,654.219,2.04
156.46,67.54,124.16,6592.95,"[209, 178, 139]","[59, 35, 19]","[170, 126, 80]",497.jpg,1041.1664999999998,2.69
171.7,61.28,81.77,3661.17,"[171, 139, 95]","[73, 71, 54]","[206, 197, 179]",499.jpg,596.3879999999999,1.94
172.54,61.91,62.98,2576.69,"[89, 75, 53]","[222, 213, 191]","[184, 173, 146]",5.jpg,431.11799999999994,1.66
197.08,60.72,43.85,5168.42,"[165, 150, 132]","[217, 216, 212]","[28, 66, 105]",50.jpg,820.5105000000001,2.32
165.96,61.74,85.03,1865.81,"[192, 154, 126]","[85, 57, 47]","[228, 212, 195]",500.jpg,326.78099999999995,1.48
174.71,60.92,39.58,8346.5,"[152, 137, 119]","[215, 208, 199]","[63, 54, 46]",51.jpg,1293.2565,3.12
203.95,49.92,91.31,3355.44,"[213, 167, 135]","[163, 104, 66]","[219, 201, 193]",514f1e5c-e8f0-415c-9e54-7d00a0ca718f.jpg,555.093,1.87
